Row_ID,Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
8467,2017-09-09,2017-09-15,Standard Class,Corporate,Portland,Oregon,West,Office Supplies,Paper,Xerox 1930,31.1,6,0.2,11.28
8468,2017-09-09,2017-09-15,Standard Class,Corporate,Portland,Oregon,West,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.18,1,0.2,0.84
8469,2017-09-09,2017-09-10,First Class,Consumer,Toledo,Ohio,East,Office Supplies,Labels,Avery 501,17.71,6,0.2,5.98
8470,2017-09-09,2017-09-10,First Class,Consumer,Toledo,Ohio,East,Office Supplies,Binders,3M Organizer Strips,4.86,3,0.7,-3.56
8471,2017-09-09,2017-09-10,First Class,Consumer,Toledo,Ohio,East,Office Supplies,Binders,Acco Data Flex Cable Posts For Top & Bottom Load Binders 6 Capacity,6.26,2,0.7,-5.22
8472,2017-09-10,2017-09-15,Standard Class,Corporate,Naperville,Illinois,Central,Technology,Phones,Panasonic Kx-TS550,147.17,4,0.2,16.56
8473,2017-09-10,2017-09-10,Same Day,Corporate,Los Angeles,California,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.35,3,0.2,27.18
8474,2017-09-10,2017-09-10,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2,0.2,2.25
8475,2017-09-10,2017-09-15,Second Class,Consumer,Springfield,Missouri,Central,Office Supplies,Binders,3M Organizer Strips,16.2,3,0,7.78
8476,2017-09-10,2017-09-15,Second Class,Consumer,Springfield,Missouri,Central,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner Medium Room,33.99,3,0,14.62
8477,2017-09-10,2017-09-15,Second Class,Consumer,Springfield,Missouri,Central,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,53.43
8478,2017-09-10,2017-09-15,Second Class,Consumer,Springfield,Missouri,Central,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.77
8479,2017-09-10,2017-09-15,Second Class,Consumer,Springfield,Missouri,Central,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0,6.58
8480,2017-09-10,2017-09-15,Second Class,Consumer,Springfield,Missouri,Central,Office Supplies,Paper,Xerox 1970,24.9,5,0,11.7
8481,2017-09-10,2017-09-15,Second Class,Consumer,Springfield,Missouri,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,17.18
8482,2017-09-10,2017-09-15,Second Class,Consumer,Springfield,Missouri,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0,7.25
8483,2017-09-10,2017-09-15,Standard Class,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.59,3,0.8,-1143.89
8484,2017-09-10,2017-09-10,Same Day,Consumer,New York City,New York,East,Office Supplies,Paper,Rediform S.O.S. 1-Up Phone Message Bk 4-1/4x3-1/16 Bk 1 Form/Pg 40 Messages/Bk 3/Pk,18.76,2,0,9
8485,2017-09-10,2017-09-13,First Class,Corporate,Lawrence,Massachusetts,East,Office Supplies,Art,Eberhard Faber 3 1/2 Golf Pencils,14.88,2,0,3.72
8486,2017-09-10,2017-09-13,First Class,Corporate,Akron,Ohio,East,Office Supplies,Paper,Xerox 1906,85.06,3,0.2,28.71
8487,2017-09-10,2017-09-14,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0,1.36
8488,2017-09-10,2017-09-17,Standard Class,Consumer,Springfield,Ohio,East,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.06,4,0.2,8.8
8489,2017-09-10,2017-09-17,Standard Class,Consumer,Springfield,Ohio,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.9,2,0.4,-56.31
8490,2017-09-11,2017-09-12,First Class,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,34.5,1,0.2,6.04
8491,2017-09-11,2017-09-15,Standard Class,Home Office,Columbus,Georgia,South,Office Supplies,Paper,Xerox 1935,184.66,7,0,84.94
8492,2017-09-11,2017-09-12,Same Day,Home Office,Long Beach,California,West,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.22
8493,2017-09-11,2017-09-12,Same Day,Home Office,Long Beach,California,West,Office Supplies,Envelopes,10 Self-Seal White Envelopes,22.18,2,0,10.87
8494,2017-09-11,2017-09-12,Same Day,Home Office,Long Beach,California,West,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.27,8,0.2,256.78
8495,2017-09-11,2017-09-13,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.53,4,0.2,3.29
8496,2017-09-11,2017-09-13,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1927,20.54,6,0.2,6.42
8497,2017-09-11,2017-09-11,Same Day,Consumer,San Francisco,California,West,Furniture,Furnishings,6 Cubicle Wall Clock Black,32.36,4,0,11.65
8498,2017-09-11,2017-09-11,Same Day,Consumer,San Francisco,California,West,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.85
8499,2017-09-11,2017-09-11,Same Day,Consumer,Seattle,Washington,West,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.57,2,0.2,8.88
8500,2017-09-11,2017-09-11,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 225,19.44,3,0,9.33
8501,2017-09-11,2017-09-11,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1894,71.28,11,0,34.21
8502,2017-09-11,2017-09-11,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96,5,0.2,459.99
8503,2017-09-11,2017-09-11,Same Day,Consumer,Seattle,Washington,West,Technology,Phones,iOttie XL Car Mount,79.96,5,0.2,-17.99
8504,2017-09-11,2017-09-16,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1953,10.27,3,0.2,3.21
8505,2017-09-11,2017-09-16,Standard Class,Consumer,Houston,Texas,Central,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.85
8506,2017-09-11,2017-09-16,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,Commercial WindTunnel Clean Air Upright Vacuum Replacement Belts Filtration Bags,1.56,2,0.8,-4.2
8507,2017-09-11,2017-09-13,Second Class,Corporate,Santa Ana,California,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95,6,0.2,17.99
8508,2017-09-11,2017-09-13,Second Class,Corporate,Santa Ana,California,West,Office Supplies,Paper,Xerox 192,19.44,3,0,9.33
8509,2017-09-11,2017-09-15,Standard Class,Consumer,Richmond,Virginia,South,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0,20.37
8510,2017-09-11,2017-09-13,Second Class,Consumer,Georgetown,Kentucky,South,Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,195.68,4,0,50.88
8511,2017-09-11,2017-09-13,Second Class,Consumer,Georgetown,Kentucky,South,Office Supplies,Fasteners,Acco Clips to Go Binder Clips 24 Clips in Two Sizes,14.2,4,0,6.67
8512,2017-09-12,2017-09-15,First Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,Eldon Image Series Desk Accessories Burgundy,8.36,2,0,3.01
8513,2017-09-12,2017-09-15,First Class,Consumer,Baltimore,Maryland,East,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space 400 Messages per Book,39.9,5,0,19.95
8514,2017-09-12,2017-09-15,First Class,Consumer,Baltimore,Maryland,East,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.35
8515,2017-09-12,2017-09-15,First Class,Consumer,Baltimore,Maryland,East,Office Supplies,Paper,Xerox 1939,94.85,5,0,45.53
8516,2017-09-12,2017-09-15,First Class,Corporate,Woonsocket,Rhode Island,East,Office Supplies,Paper,Xerox 209,45.36,7,0,21.77
8517,2017-09-12,2017-09-15,First Class,Corporate,Woonsocket,Rhode Island,East,Office Supplies,Binders,Aluminum Screw Posts,45.78,3,0,22.89
8518,2017-09-12,2017-09-17,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Eaton Premium Continuous-Feed Paper 25 Cotton Letter Size White 1000 Shts/Box,166.44,3,0,79.89
8519,2017-09-13,2017-09-19,Standard Class,Consumer,Asheville,North Carolina,South,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.79
8520,2017-09-14,2017-09-17,Second Class,Consumer,Jackson,Michigan,Central,Office Supplies,Paper,Telephone Message Books with Fax/Mobile Section 5 1/2 x 3 3/16,19.05,3,0,8.76
8521,2017-09-14,2017-09-14,Same Day,Consumer,Orange,New Jersey,East,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0,18.45
8522,2017-09-14,2017-09-18,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Labels,Avery 48,56.7,9,0,26.08
8523,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Instant Report Kit,3.88,2,0.7,-2.59
8524,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.59,1,0.7,-18.04
8525,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.37,2,0.3,-29.15
8526,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Aluminum Screw Posts,18.31,4,0.7,-12.21
8527,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.94,8,0.2,4.8
8528,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2,0.7,-168.82
8529,2017-09-14,2017-09-17,First Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.78,4,0.2,94.28
8530,2017-09-14,2017-09-17,First Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Paper,Xerox 1988,74.35,3,0.2,23.24
8531,2017-09-14,2017-09-16,First Class,Home Office,New York City,New York,East,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3,0,323.96
8532,2017-09-14,2017-09-16,First Class,Home Office,New York City,New York,East,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,1,0,3.55
8533,2017-09-14,2017-09-16,First Class,Home Office,New York City,New York,East,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0,8.69
8534,2017-09-14,2017-09-16,First Class,Home Office,New York City,New York,East,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal,589.41,5,0.1,-6.55
8535,2017-09-14,2017-09-19,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1980,8.56,2,0,3.85
8536,2017-09-14,2017-09-19,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1987,11.56,2,0,5.66
8537,2017-09-14,2017-09-19,Standard Class,Corporate,Springfield,Ohio,East,Technology,Accessories,Logitech Wireless Gaming Headset G930,895.94,7,0.2,190.39
8538,2017-09-15,2017-09-19,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1897,31.87,8,0.2,11.55
8539,2017-09-15,2017-09-19,Standard Class,Home Office,New York City,New York,East,Furniture,Furnishings,Master Caster Door Stop Brown,35.56,7,0,12.09
8540,2017-09-15,2017-09-17,First Class,Consumer,Chicago,Illinois,Central,Technology,Phones,Avaya 5420 Digital phone,323.98,3,0.2,20.25
8541,2017-09-15,2017-09-17,Second Class,Consumer,Everett,Massachusetts,East,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0,11.6
8542,2017-09-15,2017-09-17,Second Class,Consumer,Everett,Massachusetts,East,Office Supplies,Art,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters 4/Pack,16.28,2,0,6.51
8543,2017-09-15,2017-09-17,Second Class,Consumer,Everett,Massachusetts,East,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases Custom Colors,782.94,3,0,203.56
8544,2017-09-15,2017-09-17,Second Class,Consumer,Everett,Massachusetts,East,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7,0,116.39
8545,2017-09-15,2017-09-21,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.49,7,0.2,884.06
8546,2017-09-15,2017-09-21,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.54,7,0.2,32.34
8547,2017-09-15,2017-09-21,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,Global Deluxe Steno Chair,184.75,3,0.2,-20.78
8548,2017-09-15,2017-09-20,Standard Class,Consumer,Lebanon,Tennessee,South,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.44
8549,2017-09-15,2017-09-19,Standard Class,Consumer,San Francisco,California,West,Furniture,Chairs,Leather Task Chair Black,218.35,3,0.2,0
8550,2017-09-15,2017-09-19,Standard Class,Consumer,San Francisco,California,West,Furniture,Furnishings,Tenex 46 x 60 Computer Anti-Static Chairmat Rectangular Shaped,529.9,5,0,105.98
8551,2017-09-15,2017-09-19,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,Peel-Off China Markers,99.3,10,0,41.71
8552,2017-09-15,2017-09-19,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0,30.51
8553,2017-09-15,2017-09-19,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.69,1,0.2,0.84
8554,2017-09-15,2017-09-19,Standard Class,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame Desktop 5 x 7,47.4,5,0,18.96
8555,2017-09-15,2017-09-19,Standard Class,Corporate,Lakewood,New Jersey,East,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4,0,143.63
8556,2017-09-15,2017-09-19,Standard Class,Corporate,Lakewood,New Jersey,East,Technology,Phones,Plantronics 81402,395.94,6,0,102.94
8557,2017-09-15,2017-09-19,Standard Class,Corporate,Lakewood,New Jersey,East,Office Supplies,Storage,Contico 72H Heavy-Duty Storage System,81.96,2,0,0
8558,2017-09-15,2017-09-19,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,Prismacolor Color Pencil Set,31.74,2,0.2,8.33
8559,2017-09-15,2017-09-20,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.22
8560,2017-09-15,2017-09-21,Standard Class,Home Office,Waterbury,Connecticut,East,Office Supplies,Storage,Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black,38.62,2,0,10.81
8561,2017-09-15,2017-09-21,Standard Class,Home Office,Waterbury,Connecticut,East,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0,10.8
8562,2017-09-15,2017-09-17,Second Class,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,Avery Trapezoid Ring Binder 3 Capacity Black 1040 sheets,295.06,9,0.2,106.96
8563,2017-09-15,2017-09-17,Second Class,Home Office,San Francisco,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.9,1,0.2,11.28
8564,2017-09-16,2017-09-17,First Class,Corporate,Inglewood,California,West,Office Supplies,Paper,Ampad Gold Fibre Wirebound Steno Books 6 x 9 Gregg Ruled,8.82,2,0,4.06
8565,2017-09-16,2017-09-17,First Class,Corporate,Inglewood,California,West,Office Supplies,Art,Newell 330,5.98,1,0,1.55
8566,2017-09-16,2017-09-20,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Envelopes,Manila Recycled Extra-Heavyweight Clasp Envelopes 6 x 9,17.57,2,0.2,6.37
8567,2017-09-16,2017-09-20,Standard Class,Consumer,Austin,Texas,Central,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.99,1,0.2,5.6
8568,2017-09-16,2017-09-21,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 231,20.74,4,0.2,7.26
8569,2017-09-16,2017-09-18,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech Trackman Marble Mouse,71.98,3,0.2,19.79
8570,2017-09-16,2017-09-18,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Eldon Expressions Punched Metal & Wood Desk Accessories Black & Cherry,22.51,3,0.2,2.25
8571,2017-09-16,2017-09-18,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binder Posts,3.44,2,0.7,-2.76
8572,2017-09-16,2017-09-18,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.19,2,0.7,-412.62
8573,2017-09-16,2017-09-18,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98,2,0.2,14.4
8574,2017-09-16,2017-09-18,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1927,20.54,6,0.2,6.42
8575,2017-09-16,2017-09-20,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Fasteners,OIC Colored Binder Clips Assorted Sizes,17.9,5,0,8.77
8576,2017-09-16,2017-09-18,Second Class,Home Office,Florence,Kentucky,South,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18,1,0,3.24
8577,2017-09-17,2017-09-17,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1984,12.96,2,0,6.35
8578,2017-09-17,2017-09-22,Second Class,Home Office,Roswell,Georgia,South,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0,188.22
8579,2017-09-17,2017-09-22,Second Class,Home Office,Roswell,Georgia,South,Office Supplies,Paper,Easy-staple paper,106.32,3,0,49.97
8580,2017-09-17,2017-09-21,Second Class,Corporate,Provo,Utah,West,Office Supplies,Binders,Avery Non-Stick Binders,10.78,3,0.2,3.5
8581,2017-09-17,2017-09-21,Second Class,Corporate,Provo,Utah,West,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue,11.78,3,0.2,4.27
8582,2017-09-17,2017-09-21,Second Class,Corporate,Provo,Utah,West,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.79
8583,2017-09-17,2017-09-21,Second Class,Corporate,Provo,Utah,West,Furniture,Bookcases,Global Adaptabilites Bookcase Cherry/Storm Gray Finish,1292.94,3,0,77.58
8584,2017-09-17,2017-09-21,Second Class,Corporate,Provo,Utah,West,Office Supplies,Binders,GBC Pre-Punched Binding Paper Plastic White 8-1/2 x 11,25.58,2,0.2,8.95
8585,2017-09-17,2017-09-21,Second Class,Corporate,Provo,Utah,West,Office Supplies,Storage,Mini 13-1/2 Capacity Data Binder Rack Pearl,261.74,2,0,65.44
8586,2017-09-17,2017-09-21,Second Class,Corporate,Provo,Utah,West,Office Supplies,Labels,Avery 514,14.4,5,0,7.06
8587,2017-09-17,2017-09-22,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Art,Newell Chalk Holder,9.91,3,0.2,3.22
8588,2017-09-17,2017-09-22,Second Class,Home Office,Houston,Texas,Central,Furniture,Chairs,Global Wood Trimmed Managers Task Chair Khaki,318.43,5,0.3,-77.33
8589,2017-09-17,2017-09-22,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15
8590,2017-09-17,2017-09-22,Second Class,Home Office,Houston,Texas,Central,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.49
8591,2017-09-17,2017-09-23,Standard Class,Consumer,Morristown,New Jersey,East,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,4,0,225.6
8592,2017-09-17,2017-09-23,Standard Class,Consumer,Morristown,New Jersey,East,Office Supplies,Storage,SimpliFile Personal File Black Granite 15w x 6-15/16d x 11-1/4h,34.05,3,0,9.53
